"V1","V2","V3","V4","V5","V6","V7","V8"
6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,0,0,0,0,0
1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,0,0,0,0,0
2.40466986888538e-05,2.40466986888538e-05,1.80350240166403e-05,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,1.80350240166403e-05,0,0,0,0,0
1.20233493444269e-05,6.01167467221344e-06,1.20233493444269e-05,0,0,0,0,0
1.80350240166403e-05,1.80350240166403e-05,6.01167467221344e-06,0,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,1.80350240166403e-05,0,0,0,0,0
6.01167467221344e-06,1.20233493444269e-05,1.20233493444269e-05,6.01167467221344e-06,0,0,0,0
0,0,0,2.40466986888538e-05,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,6.01167467221344e-06,2.40466986888538e-05,0,0,0,0
6.01167467221344e-06,6.01167467221344e-06,0,2.40466986888538e-05,0,0,0,0
3.00583733610672e-05,3.00583733610672e-05,3.00583733610672e-05,1.20233493444269e-05,0,0,0,0
3.60700480332806e-05,3.60700480332806e-05,2.40466986888538e-05,1.20233493444269e-05,0,0,0,0
2.40466986888538e-05,2.40466986888538e-05,3.00583733610672e-05,1.20233493444269e-05,0,0,0,0
2.40466986888538e-05,2.40466986888538e-05,3.60700480332806e-05,4.80933973777075e-05,0,0,0,0
0,0,0,3.60700480332806e-05,0,0,0,0
5.41050720499209e-05,5.41050720499209e-05,4.20817227054941e-05,3.00583733610672e-05,2.40466986888538e-05,0,0,0
6.61284213943478e-05,6.61284213943478e-05,7.21400960665613e-05,8.41634454109881e-05,0.000126245168116482,0,0,0
0.000126245168116482,0.000126245168116482,0.000132256842788696,0.000156303541477549,0.000318618757627312,0.000468910624432648,0.000468910624432648,0.000468910624432648
0.999531089375567,0.999531089375567,0.999531089375567,0.999531089375567,0.999531089375567,0.999531089375567,0.999531089375567,0.999531089375567
